eval_count,mean_qubo_energy,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17,theta_18,theta_19,theta_20,theta_21,theta_22,theta_23,theta_24,theta_25,theta_26,theta_27,theta_28,theta_29,theta_30,theta_31,theta_32,theta_33,theta_34,theta_35,theta_36,theta_37,theta_38,theta_39
91,4.565457004606909,1.9773903325408393,-0.07690755058780309,-0.07876495068607034,-0.06388829010649263,1.9770401371073725,-0.19045248829369318,2.1009155682879657,-0.08424159572945246,-0.05638224654309236,2.095976002665195,0.05005579556020964,0.07463020261421757,2.2744741585154458,0.018598035745250152,2.2464452245719326,0.011212704647174384,0.02554313873462237,-0.014827410495640089,2.240861080608481,2.3046854725705046,1.1077313230198742,-0.014726143612266917,0.006450090948781455,-0.08472245662029165,1.0782643639997027,-0.04086621938849585,1.1114864178064774,0.014170547910762136,0.027038242417066517,1.1397900898182352,-0.10106644114214532,-0.06917581115442474,1.1077313230198735,-0.06749969963542604,1.037488585974788,-0.048384154604135136,0.03345537342597239,-0.030533476064634232,1.1114864178064767,1.1397900898182358
92,4.473564338515221,1.9769566957994973,-0.06149879889576093,-0.062097624034509136,-0.0541065353258179,1.973271622256532,-0.18818205148314576,2.1073474613644225,-0.07857245266523054,-0.05395339225977575,2.1185069732399535,0.04021768027963567,0.06284205368352044,2.272954700766449,0.017143742140007565,2.2429525920211972,0.020547196510589186,0.03294852742516158,-0.0029959811468662253,2.246843142307433,2.3165789730026387,1.1242882957169296,-0.005678499603403523,0.016170521130703917,-0.05398005999587544,1.0575953095051644,-0.03815998730325902,1.12767885766767,0.02352237060909459,0.037303613840037275,1.1532348978857947,-0.08717291771466669,-0.07274322703521627,1.0781282008064172,-0.05636640123753765,1.0819485033683054,-0.03636052601151394,-0.03146961784756165,-0.01960154189869123,1.1276788576676693,1.1532348978857951
93,4.520541760376133,1.9763336179872424,-0.06325206567375584,-0.06366431462920646,-0.05328780142467216,1.9703692468049923,-0.18621295629857848,2.102214855582849,-0.0797875439080166,-0.05218383060829305,2.109620683137788,0.040928530148252394,0.06645789628059556,2.2659642946668646,0.019447886295421716,2.237716720312877,0.022013283565917405,0.03623493487300603,-0.004782177021889776,2.240764105373652,2.311818294083483,1.0989702894664277,-0.004668383915817326,0.01691715274615206,-0.053802141217730304,1.057871970288478,-0.034656867850273415,1.10250921152279,0.024422385615949584,0.037905900080221266,1.1291835020136192,-0.088124680575028,-0.0728642701516203,1.1102959342789942,-0.056205119660365795,1.156673183917717,-0.03654790112615392,-0.03067837128063631,-0.01944617581508038,1.1025092115227892,1.1291835020136196
94,4.599732619906582,1.976718105004606,-0.06366169154026083,-0.06458642406152967,-0.056623261515534616,1.9746968922904753,-0.18917388886788375,2.1074955876251713,-0.08036014334575065,-0.056653317213325415,2.1199615591251257,0.03831051518853222,0.060253811491365,2.2813047446339763,0.007744419612314491,2.231621490615523,0.023502909673194735,0.035567828444251944,0.0006793246572763282,2.2533733238097438,2.3166550197480666,1.0831196112845551,-0.007112440860199901,0.014732732373990554,-0.058812986880214156,1.0570570547965323,-0.03956120484691246,1.1369087561515707,0.022083328679843986,0.035836985513597076,1.1624647963696955,-0.08861070647138006,-0.0730765666011066,1.0781649816625805,-0.05780034249433404,1.0814102486596733,-0.03779956794076455,-0.035986690679950625,-0.021002759442344664,1.13690875615157,1.162464796369696
95,4.467519997236224,1.9777236660816266,-0.07094849655990897,-0.07211559598074219,-0.05941407096391938,1.975002512974103,-0.18673265836176794,2.1000980900939705,-0.08608868671077348,-0.06073970242624988,2.109993867303151,0.035913944630622696,0.060231042872805465,2.298562375963622,-0.017681220156864887,2.1839405202809554,0.03945095058759611,0.05329085046902144,0.013876928391063019,2.266073306270505,2.3093117166145025,1.1617323309420948,-0.007116447807636648,0.01430154342156301,-0.07170369412693028,1.0578294155882084,-0.035531329746689544,1.1143084625615194,0.021893243097883104,0.035113804605394455,1.1416420924675124,-0.09174169222227327,-0.07101622873398218,1.074337070908728,-0.059153670607357434,1.0767370498637516,-0.03971818738839062,-0.04696116152233737,-0.0222945301419782,1.1143084625615187,1.141642092467513
96,4.5189977319802495,1.9787864735517642,-0.07085650985026776,-0.07156316179690446,-0.056327383901579375,1.972727390121582,-0.18365079191808087,2.096055757033297,-0.08586528677385549,-0.0581133430140305,2.1023463706739216,0.03808729116846977,0.0647918822605966,2.293160426756099,-0.014543606961453251,2.1787593474597173,0.04277167137216567,0.05809997961972534,0.014552954548027689,2.2614480874423473,2.3054060426165295,1.1623172797716954,-0.004507048143621261,0.016698205535950302,-0.06990874038751473,1.0592527567279642,-0.030906662822991062,1.0862311141547494,0.02441603581105332,0.03741143648402241,1.1144783202461297,-0.09073256631902406,-0.0692208919195577,1.0723785232957153,-0.057237742384885534,1.075361694774963,-0.03808375906329289,-0.04472770611985439,-0.0204048750733749,1.200272443826569,1.1144783202461304
97,4.488858102601064,1.9773489401300142,-0.07134297758390275,-0.0725880002132931,-0.06002506174400815,1.975002786067414,-0.18709622248614194,2.100064879620656,-0.08640439495673408,-0.061061732662320345,2.1101087441770874,0.035507473566949,0.05981026240789411,2.298623813094906,-0.018128622465149066,2.1839714262079553,0.038997576304271,0.05283176563163544,0.013432224759558346,2.2660978721995217,2.3093167969468356,1.1615393064218344,-0.007560505375573815,0.01385682913566289,-0.07217068750675946,1.0575382400106672,-0.03596980180437349,1.147239606094491,0.021448314911805294,0.034664167781770575,1.1041351798697197,-0.09218640650817339,-0.07146854748343548,1.0741440463884677,-0.0595977281752946,1.0764458742862104,-0.04016311557446843,-0.04740830956316874,-0.02273300219966215,1.1141206850822905,1.143563698767884
98,4.199956899373298,1.9810648259181844,-0.06971390401492472,-0.06965393962433175,-0.05095683131800056,1.9699441573121301,-0.17893223775926456,2.091198626921779,-0.08476765855045941,-0.05406033987197012,2.0926933561198613,0.041806750193268426,0.07146865766475509,2.286393307213607,-0.009537947638043802,2.172341967573366,0.04801686941114991,0.06518044207217737,0.01654099781931399,2.2557272057201394,2.3006160608157287,1.163536726584851,-0.00015613837206552,0.02079064801032002,-0.0664940218358146,1.0617538745703041,-0.024105627219225198,1.161729846360991,0.028663297026531594,0.04139561721869679,1.1791979163556152,-0.08833710773060405,-0.06584402457295212,1.0704872242829688,-0.05373496173040731,1.074439952468945,-0.034922984844917224,-0.04082851340216289,-0.01694881238543015,1.1100677748398324,1.0762386252659695
99,3.8951004577487254,1.9883213114382443,-0.06633513266824001,-0.06377279920960964,-0.033508479524972906,1.9605028998960314,-0.16338374842887732,2.0746798456477857,-0.08144215956441744,-0.040717248869665906,2.0600921134482832,0.05391190321817903,0.09358791932521209,2.2635145592803614,0.00687880115447701,2.1506111571000854,0.0652386802776125,0.08862084838786974,0.02272444530710007,2.2363511436428496,2.284373339513517,1.1674301352918253,0.014043710449688378,0.034112866509637144,-0.05549894260074655,1.0698713794884362,-0.0015871389720267769,1.1605239494449706,0.04251043976805658,0.05434437216554664,1.17873642598361,-0.08077159268731311,-0.054958848788696515,1.0638280040610202,-0.04241223381702561,1.0709460384403855,-0.024761547962436292,-0.028164927044223936,-0.005777525077647203,1.1026648260905278,1.1216672278093383
100,3.84216296032859,1.995650307071101,-0.08128539182970175,-0.0787965486894709,-0.040035377796333024,1.9653235488778806,-0.1629144697976584,2.067210807433004,-0.08516820432116531,-0.03914189914812831,2.026931388980628,0.07380279700391756,0.11674557735128914,2.254572290426108,0.027184564485568073,2.1646548199801097,0.06226633183960108,0.08822176234530461,0.015911048402225396,2.2338880675166144,2.2722932771129263,1.1736296848476373,0.015184664788735685,0.03455465231483233,-0.08264790341927872,1.0742404825231797,0.006148120063012015,1.1631258798126287,0.0433392959144655,0.054250524553658926,1.1839310268797187,-0.08469500287118735,-0.1106701376482149,1.06202570085048,-0.043452944165977316,1.0665104288821183,-0.02672749070669215,-0.07701868535985279,-0.006646627272306517,1.100567652880358,1.1227367607809091
101,4.046783099876048,1.997782625671043,-0.0932396934874863,-0.09125075391045229,-0.044766657009514904,1.9671699898018147,-0.1633866631275113,2.060501999694892,-0.0895800993927877,-0.0398511112364172,2.005120302315649,0.08351221303856915,0.12881983798420693,2.2482728607079454,0.035935217219284186,2.167649052563096,0.06023424289147786,0.08828091837261269,0.011012797707366276,2.2307712445820433,2.2608217122965466,1.188128304019143,0.011071929041502735,0.029790679023776315,-0.10790673951031653,1.032336485674289,-0.019735405062389532,1.1741369675542563,0.03893757950255339,0.04900081538585276,1.1964110630778961,-0.09353714492964522,-0.08511776336828758,1.0125586184403,-0.04960389235861242,1.099241174987907,-0.03374023800372802,-0.05539477548407905,-0.01265390570237637,1.1071886198819614,1.131362966998626
102,3.9574575634986076,1.988069989716645,-0.10172861437037772,-0.07937318187646454,-0.0431526030116171,1.9889047734750855,-0.18111173514204357,2.0502837460073557,-0.08598708973781959,-0.04100373259475688,2.0233798596849386,0.07838690996625915,0.1204042399932548,2.262768182042723,0.024703045907369634,2.1574911415546283,0.06829209633973757,0.09377677609800754,0.02298562492869661,2.240057448206758,2.272915410671365,1.1620744777132543,0.017040631465889085,0.03641183865855107,-0.08549463459240252,1.0717511864601008,0.005184105071230359,1.1655324757874987,0.045196879516839816,0.05611685310912905,1.1861629796877993,-0.0828378165274686,-0.10469159138477642,1.0779738087922521,-0.041596977488823905,1.0706451465198985,-0.024869907104317857,-0.0749449691579878,-0.004801034089545653,1.102974248855228,1.1249687135889896
103,3.9286929231927914,2.0106329710716513,-0.06490470170186047,-0.09234312087533887,-0.039421187111619654,1.9313423318286154,-0.13195925366126465,2.079873663332564,-0.09199318278932156,-0.0399892371169962,2.006618739288731,0.07174288403258601,0.12050782916210846,2.2566592597151285,0.010018440622075651,2.1241927056287304,0.0712199085502259,0.10130859859998646,0.01812443669704286,2.2361945748925205,2.256080807500431,1.1327609961073664,0.011846750106163994,0.030338478774615985,-0.10572847458549728,1.0591923870807738,0.00144627754131243,1.1621810190324524,0.0396163119393153,0.0494148744864584,1.1854513604363612,-0.0944440101839164,-0.10719040522624276,1.0973038943158768,-0.04955609277991996,1.0634896607926558,-0.03399284889101224,-0.08353374441395629,-0.012599701453408878,1.0936667344475484,1.1190286200184274
104,3.9059447641846816,2.00622812744136,-0.09908849258265129,-0.09731646927050715,-0.06194112006759103,1.949658491853659,-0.16023441793398202,2.0663074064329763,-0.07933714574384973,-0.034320849709842,2.0286449889378537,0.08025217906363741,0.12205790452569351,2.25991446363326,0.030079916053418747,2.16683809921912,0.06486205288197563,0.08991321771392805,0.019512032189228073,2.2386441624350333,2.2735084985171023,1.173237673892849,0.01398177575867526,0.03334964197762639,-0.05509611127023359,1.0735314274933172,0.004963273150694489,1.1627508176642725,0.04213359464446808,0.05302961360913518,1.1836837147577943,-0.0859000132083933,-0.10904258854269287,1.0616336898956917,-0.04465583319603774,1.0658013738522558,-0.027933191976689566,-0.07670271520854617,-0.007831474184624041,1.1001925907320018,1.1224894486589847
105,3.5851551217158466,1.9780966565437363,-0.06050654810391537,-0.06120454235177569,-0.013069108015692027,1.9903899911366456,-0.15921419401067316,2.061865784703053,-0.09394879333782762,-0.042310918600723564,1.9995756269280773,0.07934274645592382,0.12715940663606506,2.247696267466122,0.029407176920869277,2.153923345204241,0.06348459773492465,0.0921116612367982,0.010804001021472023,2.231062577221489,2.262488493835876,1.166371627099082,0.003930446381844446,0.02251643063759524,-0.024578568674235954,1.0647760721739172,0.0014667473669690524,1.1528203224993716,0.031737571575493215,0.04163051327887295,1.1763486258312252,-0.10164555363673364,-0.11985021801394999,1.0465318797232206,-0.05716227682996727,1.049458186798345,-0.0414743136668867,-0.08773833006955699,-0.02018664809485207,1.0849740069561558,1.1105122563291092
